Customer,Site,Device Class,Device Name,OS,Status,Matched to Inventory
"Worley, Schilling & Randall",No Site,Windows Workstation,Tammi-Office,"Aug 18, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Workstation,WSR-BWorley,"Aug 18, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Laptop,WSR-KellyNew,"Aug 18, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Workstation,WSR-PC-009,"Aug 18, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Workstation,WSR-PC-019,"Aug 12, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Workstation,WSR-PC-030,"Aug 18, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Laptop,WSR-PC-032,"Aug 10, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Workstation,WSR-PC-036,"Aug 17, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Laptop,WSR-PC-22,"Aug 18, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Workstation,WSR-PC-34,"Aug 18, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Workstation,WSR-PC-35-Worle,"Aug 18, 2026",Not Installed,True
"Worley, Schilling & Randall",No Site,Windows Workstation,WSRJohn,"Apr 28, 2026",Not Installed,True
"Worley, Schilling & Randall","Worley, Schilling & Randall- (AV and Patch only)",Windows Workstation,DESKTOP-G1MGTHU,"Aug 03, 2026",Not Installed,True
"Worley, Schilling & Randall","Worley, Schilling & Randall- (AV and Patch only)",Windows Laptop,Kieshaun,"Aug 13, 2026",Not Installed,True
"Worley, Schilling & Randall","Worley, Schilling & Randall- (AV and Patch only)",Windows Workstation,Tammi,"Aug 17, 2026",Not Installed,True
"Worley, Schilling & Randall","Worley, Schilling & Randall- (AV and Patch only)",Windows Workstation,WSR-HRandall,"Aug 18, 2026",Not Installed,True
